id,rank,argument,context,stance,topic,Manual ,train,test
5251,0.076923077,it is just a bit of fun there is no point in banning it,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
5422,0.1,"twitter is good actually, check out the hell dude",Social-media-brings-more-good-than-harm,none,Social Media,0,FALSE,TRUE
1608,0.1,I have 2 answers. If they are amateurs (College/Olympic) no.,We-should-ban-doping-in-sport,none,Doping in Sport,0,TRUE,FALSE
2374,0.1,No because we don't have the power to do it.,We-should-promote-autonomous-cars,none,Autonomous Cars,0,FALSE,TRUE
5421,0.133333333,tweeter publish a lot of interesting news content that is exclusive.,Social-media-brings-more-good-than-harm,none,Social Media,0,TRUE,FALSE
4461,0.133333333,Tool to make promise and belief and masses fall prey to it . For a commoner it serves as a bane.,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
3962,0.133333333,That will take us at least 50 years to stay in an autonomous car without any worries.,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
5220,0.142857143,i mean maybe u can like get a package bomb if u order from a suspicious website.....,Online-shopping-brings-more-harm-than-good,none,Online Shopping,1,FALSE,TRUE
4289,0.142857143,The world will never be ready for country songs about how your driverless car or truck left you,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
4698,0.157894737,We can find solutions to solve the polosion and still use full,We-should-not-ban-fossil-fuels,none,Fossil Fuels,1,FALSE,TRUE
1961,0.166666667,It is a great time and I can win a ton of cash,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
2148,0.166666667,Like to gamble as a form of entertainment,Gambling-should-not-be-banned,none,Gambling,0,FALSE,TRUE
3068,0.166666667,Social Media allows you to get opinions from people quickly.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
1392,0.181818182,Gambling is rooted in society for thousands of years.,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
4374,0.181818182,There is thrill in gambling which feels good,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
5148,0.181818182,but maybe u might not want to order from official companies cuz u want cheapness,Online-shopping-brings-more-good-than-harm,none,Online Shopping,1,FALSE,TRUE
4460,0.181818182,Tool for propagation of various kinds of ideas and information.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
5072,0.181818182,You cant stop it period end of story,We-should-promote-autonomous-cars,none,Autonomous Cars,0,FALSE,TRUE
3879,0.19047619,Some players are unaware of their training regimen and the chemicals they are being fed by team staff.,We-should-ban-doping-in-sport,none,Doping in Sport,1,TRUE,FALSE
5170,0.2,everybody should be free to invest his time and money,Gambling-should-not-be-banned,none,Gambling,0,FALSE,TRUE
1364,0.2,"Gambling is good entertainment, and good for commerce",Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
5218,0.2,i and my girlfriend loves buying shirts and shoes online,Online-shopping-brings-more-good-than-harm,none,Online Shopping,0,FALSE,TRUE
757,0.2,Computer-controlled accounts can appear to be real people.,Social-media-brings-more-harm-than-good,none,Social Media,0,TRUE,FALSE
852,0.2,Data privacy is breeding ground for an uneven social fabric,We-should-discourage-information-privacy-laws,none,Information Privacy Laws,1,FALSE,TRUE
4033,0.2,The degree of restrictions enforced by privacy laws should be re-visited,We-should-discourage-information-privacy-laws,none,Information Privacy Laws,1,TRUE,FALSE
407,0.2,Autonomous cars will damage the rent-per-hour hotel industry,We-should-limit-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
1182,0.2,Fun conversations with taxi and Uber drivers will be gone forever with autonomous cars.,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
1136,0.2,Fossil fuels are delicious and good for your health!,We-should-not-ban-fossil-fuels,none,Fossil Fuels,0,FALSE,TRUE
466,0.2,Autonomous cars will reduce the need for car parks in dense city areas,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
1892,0.214285714,Information spread is faster than traditional way and it is less regulated.,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
2745,0.222222222,People make superficial connections on social media instead of deep ones outside of it,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
927,0.222222222,"Doping is happening in any case, we we should accept it.",We-should-legalize-doping-in-sport,none,Doping in Sport,1,FALSE,TRUE
2907,0.222222222,Professional Athletes are likely to be well aware of the dangers,We-should-legalize-doping-in-sport,none,Doping in Sport,1,TRUE,FALSE
458,0.222222222,Autonomous cars will not protect kittens from the rain,We-should-limit-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
414,0.222222222,Autonomous cars will ease people and reduce traffic,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
2813,0.230769231,Personal Freedom is a higher value that should be respected,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
66,0.230769231,AI is more consistent when it comes to doing repetive jobs.,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
2270,0.25,Might bring to your country a lot of adicted people who are bad tiurist,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
1678,0.25,"If gambling is banned, Wall Street should closed right away.",Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
867,0.25,Decreases product price and make it more available.,Online-shopping-brings-more-good-than-harm,none,Online Shopping,1,FALSE,TRUE
2689,0.25,People are distracted by constant inflow of information,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
2932,0.25,Real life is much better than the fake life in Facebook.,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
5287,0.25,"nah, we should educate people rather the ban anything.",We-should-allow-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
65,0.25,AI is cleverer than human beings. AI can do better what people can do.,We-should-promote-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
4082,0.263157895,The global warming it's an natural process that we are only make it faster,We-should-ban-fossil-fuels,none,Fossil Fuels,1,TRUE,FALSE
1590,0.266666667,"I've heard that kids are getting bullied on social media sites, which is terrible.",Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
1680,0.272727273,"If gambling is banned, people will continue illegally anyway.",Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
614,0.272727273,Biggest gamble would be to ban gambling in the first place.,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
1303,0.272727273,Gambling is a normal human function we do every day and should be encouraged,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
3428,0.272727273,Social media equates points of view as uncontested truth.,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
4650,0.272727273,Violent video games do not impact the mind of a person.,We-should-allow-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
5136,0.272727273,banning fossil fuels is simply not possible in the foreseeable future.,We-should-not-ban-fossil-fuels,none,Fossil Fuels,1,FALSE,TRUE
5449,0.272727273,we must continue working on it and test it in a very traffic complicated cities,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
2807,0.285714286,People will lie about getting the vaccine to avoid this regulation.,Flu-vaccination-should-not-be-mandatory,none,Flu Vaccine,1,FALSE,TRUE
796,0.285714286,"Cryptocurrency exists on both side, on our side we can regulate it",We-should-adopt-cryptocurrency,none,Cryptocurrency,1,TRUE,FALSE
161,0.285714286,Anonymous data can be used to solve general humanity problems,We-should-discourage-information-privacy-laws,none,Information Privacy Laws,1,FALSE,TRUE
291,0.285714286,Autonomous cars are much safer than those driven by humans,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
5055,0.3,"Yes in any case, since there is a very high risk of addiction.",Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
1120,0.3,For some people gambling seems like the only legal way out of poverty.,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
4578,0.3,Victimless crimes shouldn't be illegal in a free country.,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
760,0.3,Connects people around the world on a single cause.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
2260,0.3,Meat is delicious and most of the people of the world will not give it up.,We-should-abandon-vegetarianism,none,Cryptocurrency,1,FALSE,TRUE
4906,0.3,We shouldnt let the car on the road until they actually work,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
893,0.3,Don't drive - save lives - let the computer do that for you,We-should-promote-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
423,0.3,Autonomous cars will finally end our dependency on taxi drivers,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
5108,0.3,are you crazy? self driving cars will increase road safety if we get it right.,We-should-promote-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
5211,0.307692308,game providers are only keen on their profit,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
879,0.307692308,Development in itself has little harm or risk,We-should-promote-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
179,0.3125,Anything that connects people together cant be bad,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
5323,0.3125,people should have the right to do whatever they want with there money,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
4198,0.3125,The privacy argument can sometimes be miss-used to cover up criminal issues,We-should-discourage-information-privacy-laws,none,Information Privacy Laws,1,TRUE,FALSE
2690,0.333333333,People are entitled to make bad medical decisions.,Flu-vaccination-should-not-be-mandatory,none,Flu Vaccine,1,FALSE,TRUE
1369,0.333333333,Gambling is in my opinion waste of time,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
4197,0.333333333,The price is more comparable and much cheaper,Online-shopping-brings-more-good-than-harm,none,Online Shopping,1,FALSE,TRUE
5337,0.333333333,shopping at the mall does not do well,Online-shopping-brings-more-good-than-harm,none,Online Shopping,1,TRUE,FALSE
4696,0.333333333,We can't touch and feel the goods any more,Online-shopping-brings-more-harm-than-good,none,Online Shopping,1,FALSE,TRUE
2397,0.333333333,OPENS UP THE WORLD WITH NEWS/POLITICS/SPORTS/SCIENCE/PHOTOGRAPHY/ENTERTAINMENT/ TOURISM TO GENERAL PEOPLE.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
2398,0.333333333,Obtain relevant advertising based on social media searches and posts.,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
2388,0.333333333,Not everything in a social media is interesting or needs to be shared,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
2778,0.333333333,People tend to expect more from social responses than on real life.,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
5278,0.333333333,meat substitutes like vitamins and soy products are expensive,We-should-abandon-vegetarianism,none,Cryptocurrency,1,TRUE,FALSE
4394,0.333333333,These games teach how do deal with conflict,We-should-allow-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,FALSE,TRUE
4360,0.333333333,"There is no privacy, it does not exist at all.",We-should-discourage-information-privacy-laws,none,Information Privacy Laws,1,TRUE,FALSE
440,0.333333333,Autonomous cars will kill all the joy in driving,We-should-limit-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
454,0.333333333,Autonomous cars will never be as smart as a human.,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
3078,0.357142857,Social Media connecting people on the whole world.,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
35,0.363636364,A con to gambling is that it can be addictive,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
4741,0.363636364,We need to give people to free will.,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
2396,0.363636364,"OLD, FORGOTTEN, DE LINKED FRIENDS AND FAMILIES REUNITED.",Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
5047,0.363636364,"Yes, job loss is too overwhelming for trucking industry / mobility industry",We-should-limit-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
685,0.375,Casinos are not responsible for the well-being of their patrons.,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
534,0.368421053,Banning fossil fuel will increase the price of renewable energies constructions,We-should-not-ban-fossil-fuels,none,Fossil Fuels,1,FALSE,TRUE
5059,0.375,Yes we should because it will help all kids,We-should-ban-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
1214,0.384615385,Gambling can be very damaging for young people.,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
4607,0.384615385,Violent games can be a motivator for being good.,We-should-allow-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
2871,0.384615385,Privacy laws are not legitimate and cause damage.,We-should-discourage-information-privacy-laws,none,Information Privacy Laws,1,FALSE,TRUE
1250,0.4,Gambling does not promote adding any personal value to your life.,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
2224,0.4,Many people enjoy gambling and do not become addicted to it,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
5255,0.4,it is yet another mean of contact with friends,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
248,0.4,Authenticity of postings is always a debate across media,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
411,0.4,Autonomous cars will drastically reduce number of accidents.,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
522,0.411764706,Ban it will bring new green energy tech,We-should-ban-fossil-fuels,none,Fossil Fuels,1,FALSE,TRUE
1603,0.416666667,I do not think gambling is good for children,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
632,0.416666667,Businesses are negatively impacted due to social media,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
1106,0.416666667,Focil fuel pulute nature and create global warming,We-should-ban-fossil-fuels,none,Fossil Fuels,1,TRUE,FALSE
2071,0.423076923,Its an easy and fast way to be updated on your in interest topics,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
3515,0.428571429,Social media has made the world a small village.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
5062,0.428571429,You can check the validity of all your transactions if you have crypto,We-should-adopt-cryptocurrency,none,Cryptocurrency,1,FALSE,TRUE
1346,0.444444444,Gambling is an immoral act forbidden by many religions.,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
1544,0.444444444,Helps in knowing out the diffrerent issues over the globe,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
3623,0.444444444,Social media is bad. We don't like it.,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
1971,0.454545455,It is an addiction that millions of people suffer from,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
608,0.454545455,Bets are in the sphere of individual freedom.,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
3416,0.454545455,Social media enables the spread of unreliable and false information,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
1973,0.461538462,It is bad for the local business and jobs in th communities.,Online-shopping-brings-more-harm-than-good,none,Online Shopping,1,TRUE,FALSE
2781,0.461538462,People tend to spend more money when shopping online,Online-shopping-brings-more-harm-than-good,none,Online Shopping,1,FALSE,TRUE
1545,0.461538462,Helps in spreading awareness on key social issues,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
4283,0.466666667,The video game industry has positive economic impact.,We-should-allow-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,FALSE,TRUE
1285,0.5,Gambling is a drug and drugs are not good,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
1434,0.5,Gambling promotes easy money and laziness as opposed to hard work.,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
2049,0.5,It will end on monopoly for one company.,Online-shopping-brings-more-harm-than-good,none,Online Shopping,1,TRUE,FALSE
1081,0.5,"Find long lost friends, and family with social media.",Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
3556,0.5,Social media ia great. We all like it.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
626,0.5,Bullying is more popular now that social media is around,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
2704,0.5,People are wasting too much of their time on social media.,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
3678,0.5,Social media is pushing people to become anti-social in person,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
3848,0.5,Social networks help governments spy against their citizens,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
3921,0.5,Students who are heavy social media users tend to have lower grades.,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
4565,0.5,Vegetarianism is no more environmentally sound than omnivorous diets.,We-should-abandon-vegetarianism,none,Cryptocurrency,1,TRUE,FALSE
240,0.5,Athletes should be naturally talented at their sport.,We-should-ban-doping-in-sport,none,Doping in Sport,1,FALSE,TRUE
4645,0.5,Violent video games contribute to the laziness of children.,We-should-ban-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
1823,0.5,Individual privacy ensured equals liberty for the people,We-should-support-information-privacy-laws,none,Information Privacy Laws,1,FALSE,TRUE
5135,0.5,bad actors can steal your identity and money from you,We-should-support-information-privacy-laws,none,Information Privacy Laws,1,TRUE,FALSE
4077,0.538461538,The gambling industry can be an economic driver in some areas,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
2408,0.538461538,"Once available, it will revolutionise the way we travel",We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
3026,0.545454545,Shopping online reduce the costs of the products,Online-shopping-brings-more-good-than-harm,none,Online Shopping,1,FALSE,TRUE
3301,0.545454545,Social media can be fun and informative when used as such,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
3337,0.545454545,Social media causes less face to face interaction,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
3833,0.545454545,Social media use is associated with personality and brain disorders.,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
1861,0.545454545,Information privacy law are there to protect the individual,We-should-support-information-privacy-laws,none,Information Privacy Laws,1,FALSE,TRUE
5335,0.545454545,"self-driving cars don't get tired, angry, frustrated or drunk",We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
1265,0.555555556,Gambling has caused more harm than any benefit,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
2707,0.555555556,"People can buy without leaving their home, or even at work.",Online-shopping-brings-more-good-than-harm,none,Online Shopping,1,TRUE,FALSE
1914,0.555555556,It's fun and can be instructive to read other people's postings,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
4649,0.555555556,Violent video games do not cause children to act violently.,We-should-allow-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
5258,0.555555556,it will put thousands of workers out of work,We-should-limit-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
3554,0.5625,Social media helps us to connect to people across the globe,We-should-discourage-information-privacy-laws,none,Information Privacy Laws,1,TRUE,FALSE
1272,0.571428571,Gambling hits the poor harder than the rich.,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
1917,0.571428571,It's hard to recognize if a post is real or fake-news,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
922,0.571428571,Doping in sport seriously harm the athletes in the long term.,We-should-ban-doping-in-sport,none,Doping in Sport,1,FALSE,TRUE
2988,0.571428571,Self-driving cars are not susceptible to road-rage,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
1753,0.583333333,In Gambling there are more losers than there are winners,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
5064,0.583333333,You can find contacts with specific skills very easily.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
3791,0.583333333,Social media provides another avenue to bullying for kids,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
4909,0.583333333,We will lose the simple pleasure of driving.,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
4543,0.6,Vaccines save children and their parents time and money.,Flu-vaccination-should-be-mandatory,none,Flu Vaccine,1,FALSE,TRUE
1310,0.6,Gambling is a tool for people to launder money,Gambling-should-be-banned,none,Gambling,1,TRUE,FALSE
3320,0.6,Social media can entice people to waste time.,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
4213,0.6,The public is not ready to accept accidents by autonomous cars,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
2176,0.615384615,Major medical organizations state that vaccines are safe.,Flu-vaccination-should-be-mandatory,none,Flu Vaccine,1,FALSE,TRUE
2822,0.625,Persons that play violent games are very aggressive.,We-should-ban-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
985,0.636363636,Easy to find and spread information on social media,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
4102,0.642857143,The government should not intervene in personal medical choices.,Flu-vaccination-should-not-be-mandatory,none,Flu Vaccine,1,TRUE,FALSE
691,0.666666667,Casinos can foster crime in the city it is located in.,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
1187,0.666666667,Gamblers are aware of the risks they are undertaking.,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
1289,0.666666667,Gambling is a fun activity that can be enjoyed with friends.,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
2648,0.666666667,Only a very small portion of gamblers ever develop an addiction.,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
3318,0.666666667,Social media can easily be used to reach a large audience,Social-media-brings-more-good-than-harm,none,Social Media,1,FALSE,TRUE
909,0.666666667,Doping causes long term health damage to the athletes.,We-should-ban-doping-in-sport,none,Doping in Sport,1,TRUE,FALSE
1156,0.666666667,Fossil fuels pollute and cause a lot of diseases,We-should-ban-fossil-fuels,none,Fossil Fuels,1,FALSE,TRUE
314,0.666666667,Autonomous cars can make better judgment calls than humans,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
1336,0.692307692,Gambling is an activity that does not cause harm to others.,Gambling-should-not-be-banned,none,Gambling,1,FALSE,TRUE
5120,0.692307692,autonomous cars reduce drivers fatigue during long drives,We-should-promote-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
1427,0.7,"Gambling only benefits the providers, not the players.",Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
4104,0.7,The government should stop interfering with peoples life choices.,Gambling-should-not-be-banned,none,Gambling,1,TRUE,FALSE
3608,0.7,Social media is a way to spread hate speech,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
3615,0.7,Social media is an enormous time sink and can sap productivity,Social-media-brings-more-harm-than-good,none,Social Media,1,TRUE,FALSE
1031,0.7,Every individual has the right to protect his/her own data,We-should-support-information-privacy-laws,none,Information Privacy Laws,1,FALSE,TRUE
5102,0.705882353,alternative energy is much better than the existing alternatives.,We-should-ban-fossil-fuels,none,Fossil Fuels,1,TRUE,FALSE
3599,0.714285714,Social media is a source of fake news.,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
5122,0.714285714,autonomous cars technology pushes the limits on AI,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
2162,0.727272727,Lot's a people are lead to despair because of gambling.,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
3049,0.727272727,Small commerce in inner cities would be dead,Online-shopping-brings-more-harm-than-good,none,Online Shopping,1,TRUE,FALSE
3319,0.727272727,"Social media can endanger our military, journalists and activists.",Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
4647,0.727272727,Violent video games desensitize players to real-life violence.,We-should-allow-the-sale-of-violent-video-games-to-minors,none,Violent Video Games,1,TRUE,FALSE
352,0.727272727,Autonomous cars might be vulnerable to adversarial attacks,We-should-limit-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
3582,0.733333333,Social media is a great way to keep in touch with friends and family.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
1387,0.75,Gambling is one of the most unproductive human behaviors,Gambling-should-be-banned,none,Gambling,1,FALSE,TRUE
3548,0.75,Social media helps the elderly feel less isolated.,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
4156,0.75,The meat industry is one of the largest pollution generators in the world.,We-should-adopt-vegetarianism,none,Vegetarianism,1,FALSE,TRUE
950,0.75,Driverless cars are too dangerous to be allowed on the road,We-should-limit-autonomous-cars,none,Autonomous Cars,1,TRUE,FALSE
2997,0.75,"Self-driving cars introduce new, poorly understood safety risks.",We-should-limit-autonomous-cars,none,Autonomous Cars,1,FALSE,TRUE
907,0.777777778,Doping can lead to addiction and other health problems.,We-should-ban-doping-in-sport,none,Doping in Sport,1,TRUE,FALSE
2072,0.785714286,Its an easy way to manipulate and steal peoples information,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
3836,0.8,Social media was used during terror attacks to help save lives,Social-media-brings-more-good-than-harm,none,Social Media,1,TRUE,FALSE
3098,0.8,Social Media has become a distraction from focused work,Social-media-brings-more-harm-than-good,none,Social Media,1,FALSE,TRUE
